country_name,country_code,postal_code,place_name,admin1,admin2,admin3,lat,lng
Bangladesh,BD,2013,Mahmoodpur,Dhaka Division,Jamalpur,Malandah,23.5812,89.8392
Bangladesh,BD,2020,Islampur,Dhaka Division,Jamalpur,Islampur,25.0808,89.7947
Bangladesh,BD,2021,Durmoot,Dhaka Division,Jamalpur,Islampur,24.7913,89.9275
Bangladesh,BD,2022,Gilabari,Dhaka Division,Jamalpur,Islampur,24.5017,90.0603
Bangladesh,BD,2030,Dewangonj,Dhaka Division,Jamalpur,Dewangonj,25.1424,89.7622
Bangladesh,BD,2031,Dewangonj S. Mills,Dhaka Division,Jamalpur,Dewangonj,25.1424,89.7622
Bangladesh,BD,2040,Mathargonj,Dhaka Division,Jamalpur,Mathargonj,24.6626,89.9378
Bangladesh,BD,2041,Balijhuri,Dhaka Division,Jamalpur,Mathargonj,24.6626,89.9378
Bangladesh,BD,2050,Shorishabari,Dhaka Division,Jamalpur,Shorishabari,24.7199,89.7987
Bangladesh,BD,2051,Gunerbari,Dhaka Division,Jamalpur,Shorishabari,24.8247,89.7894
Bangladesh,BD,2052,Bausee,Dhaka Division,Jamalpur,Shorishabari,24.7199,89.7987
Bangladesh,BD,2053,Jagannath Ghat,Dhaka Division,Jamalpur,Shorishabari,24.7199,89.7987
Bangladesh,BD,2054,Pingna,Dhaka Division,Jamalpur,Shorishabari,24.6151,89.808
Bangladesh,BD,2055,Jamuna Sar Karkhana,Dhaka Division,Jamalpur,Shorishabari,24.7199,89.7987
Bangladesh,BD,2200,Mymensingh Sadar,Dhaka Division,Mymensingh,Mymensingh Sadar,24.7192,90.6501
Bangladesh,BD,2201,Kawatkhali,Dhaka Division,Mymensingh,Mymensingh Sadar,24.7192,90.6501
Bangladesh,BD,2202,Agriculture Universi,Dhaka Division,Mymensingh,Mymensingh Sadar,24.7192,90.6501
Bangladesh,BD,2203,Shombhuganj,Dhaka Division,Mymensingh,Mymensingh Sadar,24.7192,90.6501
Bangladesh,BD,2204,Biddyaganj,Dhaka Division,Mymensingh,Mymensingh Sadar,24.7192,90.6501
Bangladesh,BD,2205,Pearpur,Dhaka Division,Mymensingh,Mymensingh Sadar,24.7192,90.6501
Bangladesh,BD,2210,Muktagachha,Dhaka Division,Mymensingh,Muktagachha,24.7648,90.257
Bangladesh,BD,2216,Fulbaria,Dhaka Division,Mymensingh,Fulbaria,24.6323,90.269
Bangladesh,BD,2220,Trishal,Dhaka Division,Mymensingh,Trishal,24.5817,90.3948
Bangladesh,BD,2221,Ahmadbad,Dhaka Division,Mymensingh,Trishal,24.5571,90.4455
Bangladesh,BD,2222,Ram Amritaganj,Dhaka Division,Mymensingh,Trishal,24.5571,90.4455
Bangladesh,BD,2223,Dhala,Dhaka Division,Mymensingh,Trishal,24.5324,90.4961
Bangladesh,BD,2230,Gaforgaon,Dhaka Division,Mymensingh,Gaforgaon,24.3738,90.5918
Bangladesh,BD,2231,Shibganj,Dhaka Division,Mymensingh,Gaforgaon,24.3738,90.5918
Bangladesh,BD,2232,Usti,Dhaka Division,Mymensingh,Gaforgaon,24.3738,90.5918
Bangladesh,BD,2233,Kandipara,Dhaka Division,Mymensingh,Gaforgaon,24.3738,90.5918
Bangladesh,BD,2234,Duttarbazar,Dhaka Division,Mymensingh,Gaforgaon,24.3738,90.5918
Bangladesh,BD,2240,Bhaluka,Dhaka Division,Mymensingh,Bhaluka,24.4048,90.3862
Bangladesh,BD,2250,Phulpur,Dhaka Division,Mymensingh,Phulpur,24.9608,90.4552
Bangladesh,BD,2251,Beltia,Dhaka Division,Mymensingh,Phulpur,24.9778,90.4448
Bangladesh,BD,2252,Tarakanda,Dhaka Division,Mymensingh,Phulpur,24.9439,90.4655
Bangladesh,BD,2260,Haluaghat,Dhaka Division,Mymensingh,Haluaghat,25.1171,90.3365
Bangladesh,BD,2261,Dhara,Dhaka Division,Mymensingh,Haluaghat,25.0581,90.3375
Bangladesh,BD,2262,Munshirhat,Dhaka Division,Mymensingh,Haluaghat,25.0876,90.337
Bangladesh,BD,2270,Gouripur,Dhaka Division,Mymensingh,Gouripur,24.7597,90.5684
Bangladesh,BD,2271,Ramgopalpur,Dhaka Division,Mymensingh,Gouripur,24.7203,90.5539
Bangladesh,BD,2280,Isshwargonj,Dhaka Division,Mymensingh,Isshwargonj,24.6629,90.6912
Bangladesh,BD,2281,Sohagi,Dhaka Division,Mymensingh,Isshwargonj,24.6992,90.6658
Bangladesh,BD,2282,Atharabari,Dhaka Division,Mymensingh,Isshwargonj,24.6266,90.7166
Bangladesh,BD,2290,Nandail,Dhaka Division,Mymensingh,Nandail,24.569,90.6901
Bangladesh,BD,2291,Gangail,Dhaka Division,Mymensingh,Nandail,24.5832,90.7609
Bangladesh,BD,2400,Netrakona Sadar,Dhaka Division,Netrakona,Netrakona Sadar,24.8644,90.8339
Bangladesh,BD,2401,Baikherhati,Dhaka Division,Netrakona,Netrakona Sadar,24.8644,90.8339
Bangladesh,BD,2410,Purbadhola,Dhaka Division,Netrakona,Purbadhola,25.0867,90.5119
Bangladesh,BD,2411,Shamgonj,Dhaka Division,Netrakona,Purbadhola,25.0867,90.5119
Bangladesh,BD,2412,Jaria Jhanjhail,Dhaka Division,Netrakona,Purbadhola,25.0867,90.5119
Bangladesh,BD,2416,Dhobaura,Dhaka Division,Netrakona,Dhobaura,25.0867,90.5119
Bangladesh,BD,2417,Sakoai,Dhaka Division,Netrakona,Dhobaura,25.0867,90.5119
Bangladesh,BD,2420,Susnng Durgapur,Dhaka Division,Netrakona,Susung Durgapur,24.8644,90.8339
Bangladesh,BD,2430,Kalmakanda,Dhaka Division,Netrakona,Kalmakanda,25.0011,90.8077
Bangladesh,BD,2440,Barhatta,Dhaka Division,Netrakona,Barhatta,24.8984,90.8865
Bangladesh,BD,2446,Mohanganj,Dhaka Division,Netrakona,Mohanganj,24.8756,90.9777
Bangladesh,BD,2450,Dharampasha,Dhaka Division,Netrakona,Dharmapasha,24.8644,90.8339
Bangladesh,BD,2456,Moddoynagar,Dhaka Division,Netrakona,Moddhynagar,24.8644,90.8339
Bangladesh,BD,2460,Khaliajhri,Dhaka Division,Netrakona,Khaliajuri,24.8644,90.8339
Bangladesh,BD,2462,Shaldigha,Dhaka Division,Netrakona,Khaliajuri,24.8644,90.8339
Bangladesh,BD,2470,Atpara,Dhaka Division,Netrakona,Atpara,24.8112,90.8616
Bangladesh,BD,2480,Kendua,Dhaka Division,Netrakona,Kendua,24.6621,90.843
Bangladesh,BD,2490,Madan,Dhaka Division,Netrakona,Madan,24.7158,90.9489
Bangladesh,BD,2100,Sherpur Shadar,Dhaka Division,Sherpur,Sherpur Shadar,25.0929,90.0827
Bangladesh,BD,2110,Nalitabari,Dhaka Division,Sherpur,Nalitabari,25.0833,90.0195
Bangladesh,BD,2111,Hatibandha,Dhaka Division,Sherpur,Nalitabari,25.1311,90.0666
Bangladesh,BD,2120,Jhinaigati,Dhaka Division,Sherpur,Jhinaigati,25.1856,90.0668
Bangladesh,BD,2130,Shribardi,Dhaka Division,Sherpur,Shribardi,25.0929,90.0827
Bangladesh,BD,2140,Bakshigonj,Dhaka Division,Sherpur,Bakshigonj,25.0929,90.0827
Bangladesh,BD,2150,Nakla,Dhaka Division,Sherpur,Nakla,24.9714,90.1778
Bangladesh,BD,2151,Gonopaddi,Dhaka Division,Sherpur,Nakla,24.9714,90.1778
